<<<16:12:23:161373>>>
* Screen coordinates (1434, 851) choosen in zone #5.
* Screen dimensions are 1600 wide by 900 high.
* Minimum (x, y) are (1333, 750).
* Maximum (x, y) are (1600, 900).
* Mid (x, y) are (1466, 825).
<<<16:12:23:161373>>>  Image at Pix\Faraway_Objects\Comets\5.png choosen for background...
<<<16:12:34:671033>>>  Tank #2 Red AI Tank moved one unit CW...
<<<16:12:34:802097>>>  Tank #2 Red AI Tank moved one unit CW...
<<<16:12:34:935728>>>  Tank #2 Red AI Tank moved one unit CW...
<<<16:12:35:197030>>>  Tank #2 Red AI Tank chose to shoot...
<<<16:12:35:328703>>>  Tank #2 Red AI Tank is checking targeting info...
<<<16:12:35:328703>>>  Tank #2 Red AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<16:12:35:328703>>>  Tank #2 Red AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<16:12:35:328703>>>  Tank #2 Red AI Tank adjusted targeting angle one unit CW...
<<<16:12:35:461026>>>  Tank #2 Red AI Tank is checking targeting info...
<<<16:12:35:461026>>>  Tank #2 Red AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<16:12:35:461026>>>  Tank #2 Red AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<16:12:35:461026>>>  Tank #2 Red AI Tank adjusted targeting angle one unit CW...
<<<16:12:35:592902>>>  Tank #2 Red AI Tank is checking targeting info...
<<<16:12:35:592902>>>  Tank #2 Red AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<16:12:35:592902>>>  Tank #2 Red AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<16:12:35:592902>>>  Tank #2 Red AI Tank adjusted targeting angle one unit CW...
<<<16:12:35:725201>>>  Tank #2 Red AI Tank is checking targeting info...
<<<16:12:35:725201>>>  Tank #2 Red AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<16:12:35:725201>>>  Tank #2 Red AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<16:12:35:725201>>>  Tank #2 Red AI Tank adjusted targeting angle one unit CW...
<<<16:12:35:855870>>>  Tank #2 Red AI Tank is checking targeting info...
<<<16:12:35:855870>>>  Tank #2 Red AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<16:12:35:855870>>>  Tank #2 Red AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<16:12:35:855870>>>  Tank #2 Red AI Tank adjusted targeting angle one unit CW...
<<<16:12:35:988310>>>  Tank #2 Red AI Tank is checking targeting info...
<<<16:12:35:988310>>>  Tank #2 Red AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<16:12:35:988310>>>  Tank #2 Red AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<16:12:35:988310>>>  Tank #2 Red AI Tank adjusted targeting angle one unit CW...
<<<16:12:36:120794>>>  Tank #2 Red AI Tank is checking targeting info...
<<<16:12:36:120794>>>  Tank #2 Red AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<16:12:36:120794>>>  Tank #2 Red AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<16:12:36:120794>>>  Tank #2 Red AI Tank adjusted targeting angle one unit CW...
<<<16:12:36:250723>>>  Tank #2 Red AI Tank is checking targeting info...
<<<16:12:36:250723>>>  Tank #2 Red AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<16:12:36:250723>>>  Tank #2 Red AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<16:12:36:250723>>>  Tank #2 Red AI Tank adjusted targeting angle one unit CW...
<<<16:12:36:380037>>>  Tank #2 Red AI Tank is checking targeting info...
<<<16:12:36:380037>>>  Tank #2 Red AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<16:12:36:380037>>>  Tank #2 Red AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<16:12:36:380037>>>  Tank #2 Red AI Tank adjusted targeting angle one unit CW...
<<<16:12:36:513486>>>  Tank #2 Red AI Tank is checking targeting info...
<<<16:12:36:513486>>>  Tank #2 Red AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<16:12:36:513486>>>  Tank #2 Red AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<16:12:36:513486>>>  Tank #2 Red AI Tank adjusted targeting angle one unit CW...
<<<16:12:36:645765>>>  Tank #2 Red AI Tank is checking targeting info...
<<<16:12:36:645765>>>  Tank #2 Red AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<16:12:36:645765>>>  Tank #2 Red AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<16:12:36:645765>>>  Tank #2 Red AI Tank adjusted targeting angle one unit CW...
<<<16:12:36:778206>>>  Tank #2 Red AI Tank is checking targeting info...
<<<16:12:36:778206>>>  Tank #2 Red AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<16:12:36:778206>>>  Tank #2 Red AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<16:12:36:778206>>>  Tank #2 Red AI Tank adjusted targeting angle one unit CW...
<<<16:12:36:910339>>>  Tank #2 Red AI Tank is checking targeting info...
<<<16:12:36:910339>>>  Tank #2 Red AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<16:12:36:910339>>>  Tank #2 Red AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<16:12:36:910339>>>  Tank #2 Red AI Tank adjusted targeting angle one unit CW...
<<<16:12:37:041765>>>  Tank #2 Red AI Tank is checking targeting info...
<<<16:12:37:041765>>>  Tank #2 Red AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<16:12:37:041765>>>  Tank #2 Red AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<16:12:37:041765>>>  Tank #2 Red AI Tank adjusted targeting angle one unit CW...
<<<16:12:37:172247>>>  Tank #2 Red AI Tank is checking targeting info...
<<<16:12:37:172247>>>  Tank #2 Red AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<16:12:37:172247>>>  Tank #2 Red AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<16:12:37:172247>>>  Tank #2 Red AI Tank adjusted targeting angle one unit CW...
<<<16:12:37:304563>>>  Tank #2 Red AI Tank is checking targeting info...
<<<16:12:37:304563>>>  Tank #2 Red AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<16:12:37:304563>>>  Tank #2 Red AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<16:12:37:304563>>>  Tank #2 Red AI Tank adjusted targeting angle one unit CW...
<<<16:12:37:435157>>>  Tank #2 Red AI Tank is checking targeting info...
<<<16:12:37:435157>>>  Tank #2 Red AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<16:12:37:435157>>>  Tank #2 Red AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<16:12:37:435157>>>  Tank #2 Red AI Tank adjusted targeting angle one unit CW...
<<<16:12:37:568242>>>  Tank #2 Red AI Tank is checking targeting info...
<<<16:12:37:568242>>>  Tank #2 Red AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<16:12:37:568242>>>  Tank #2 Red AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<16:12:37:568242>>>  Tank #2 Red AI Tank adjusted targeting angle one unit CW...
<<<16:12:37:698919>>>  Tank #2 Red AI Tank is checking targeting info...
<<<16:12:37:698919>>>  Tank #2 Red AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<16:12:37:698919>>>  Tank #2 Red AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<16:12:37:698919>>>  Tank #2 Red AI Tank adjusted targeting angle one unit CW...
<<<16:12:37:828747>>>  Tank #2 Red AI Tank is checking targeting info...
<<<16:12:37:828747>>>  Tank #2 Red AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<16:12:37:828747>>>  Tank #2 Red AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<16:12:37:828747>>>  Tank #2 Red AI Tank adjusted targeting angle one unit CW...
<<<16:12:37:960327>>>  Tank #2 Red AI Tank is checking targeting info...
<<<16:12:37:960327>>>  Tank #2 Red AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<16:12:37:960327>>>  Tank #2 Red AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<16:12:37:960327>>>  Tank #2 Red AI Tank adjusted targeting angle one unit CW...
<<<16:12:38:092424>>>  Tank #2 Red AI Tank is checking targeting info...
<<<16:12:38:092424>>>  Tank #2 Red AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<16:12:38:092424>>>  Tank #2 Red AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<16:12:38:092424>>>  Tank #2 Red AI Tank adjusted targeting angle one unit CW...
<<<16:12:38:225500>>>  Tank #2 Red AI Tank is checking targeting info...
<<<16:12:38:225500>>>  Tank #2 Red AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<16:12:38:225500>>>  Tank #2 Red AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<16:12:38:225500>>>  Tank #2 Red AI Tank adjusted targeting angle one unit CW...
<<<16:12:38:359695>>>  Tank #2 Red AI Tank is checking targeting info...
<<<16:12:38:359695>>>  Tank #2 Red AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<16:12:38:359695>>>  Tank #2 Red AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<16:12:38:359695>>>  Tank #2 Red AI Tank adjusted targeting angle one unit CW...
<<<16:12:38:495433>>>  Tank #2 Red AI Tank is checking targeting info...
<<<16:12:38:495433>>>  Tank #2 Red AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<16:12:38:495433>>>  Tank #2 Red AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<16:12:38:495433>>>  Tank #2 Red AI Tank adjusted targeting angle one unit CW...
<<<16:12:38:627612>>>  Tank #2 Red AI Tank is checking targeting info...
<<<16:12:38:627612>>>  Tank #2 Red AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<16:12:38:627612>>>  Tank #2 Red AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<16:12:38:627612>>>  Tank #2 Red AI Tank adjusted targeting angle one unit CW...
<<<16:12:38:761611>>>  Tank #2 Red AI Tank is checking targeting info...
<<<16:12:38:761611>>>  Tank #2 Red AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<16:12:38:761611>>>  Tank #2 Red AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<16:12:38:761611>>>  Tank #2 Red AI Tank adjusted targeting angle one unit CW...
<<<16:12:38:893487>>>  Tank #2 Red AI Tank is checking targeting info...
<<<16:12:38:893487>>>  Tank #2 Red AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<16:12:38:893487>>>  Tank #2 Red AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<16:12:38:893487>>>  Tank #2 Red AI Tank adjusted targeting angle one unit CW...
<<<16:12:39:027070>>>  Tank #2 Red AI Tank is checking targeting info...
<<<16:12:39:027070>>>  Tank #2 Red AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<16:12:39:027070>>>  Tank #2 Red AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<16:12:39:027070>>>  Tank #2 Red AI Tank adjusted targeting angle one unit CW...
<<<16:12:39:161319>>>  Tank #2 Red AI Tank is checking targeting info...
<<<16:12:39:161319>>>  Tank #2 Red AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<16:12:39:161319>>>  Tank #2 Red AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<16:12:39:161319>>>  Tank #2 Red AI Tank adjusted targeting angle one unit CW...
<<<16:12:39:294545>>>  Tank #2 Red AI Tank is checking targeting info...
<<<16:12:39:294545>>>  Tank #2 Red AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<16:12:39:294545>>>  Tank #2 Red AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<16:12:39:294545>>>  Tank #2 Red AI Tank adjusted targeting angle one unit CW...
<<<16:12:39:426450>>>  Tank #2 Red AI Tank is checking targeting info...
<<<16:12:39:426450>>>  Tank #2 Red AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<16:12:39:426450>>>  Tank #2 Red AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<16:12:39:426450>>>  Tank #2 Red AI Tank adjusted targeting angle one unit CW...
<<<16:12:39:557830>>>  Tank #2 Red AI Tank is checking targeting info...
<<<16:12:39:557830>>>  Tank #2 Red AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<16:12:39:557830>>>  Tank #2 Red AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<16:12:39:557830>>>  Tank #2 Red AI Tank adjusted targeting angle one unit CW...
<<<16:12:39:688606>>>  Tank #2 Red AI Tank is checking targeting info...
<<<16:12:39:688606>>>  Tank #2 Red AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<16:12:39:688606>>>  Tank #2 Red AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<16:12:39:688606>>>  Tank #2 Red AI Tank adjusted targeting angle one unit CW...
<<<16:12:39:819990>>>  Tank #2 Red AI Tank is checking targeting info...
<<<16:12:39:819990>>>  Tank #2 Red AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<16:12:39:819990>>>  Tank #2 Red AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<16:12:39:819990>>>  Tank #2 Red AI Tank adjusted targeting angle one unit CW...
<<<16:12:39:951272>>>  Tank #2 Red AI Tank is checking targeting info...
<<<16:12:39:951272>>>  Tank #2 Red AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<16:12:39:951272>>>  Tank #2 Red AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<16:12:39:951272>>>  Tank #2 Red AI Tank adjusted targeting angle one unit CW...
<<<16:12:40:083423>>>  Tank #2 Red AI Tank is checking targeting info...
<<<16:12:40:083423>>>  Tank #2 Red AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<16:12:40:083423>>>  Tank #2 Red AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<16:12:40:083423>>>  Tank #2 Red AI Tank adjusted targeting angle one unit CW...
<<<16:12:40:216335>>>  Tank #2 Red AI Tank is checking targeting info...
<<<16:12:40:216335>>>  Tank #2 Red AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<16:12:40:216335>>>  Tank #2 Red AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<16:12:40:216335>>>  Tank #2 Red AI Tank adjusted targeting angle one unit CW...
<<<16:12:40:345615>>>  Tank #2 Red AI Tank is checking targeting info...
<<<16:12:40:345615>>>  Tank #2 Red AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<16:12:40:345615>>>  Tank #2 Red AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<16:12:40:345615>>>  Tank #2 Red AI Tank adjusted targeting angle one unit CW...
<<<16:12:40:479790>>>  Tank #2 Red AI Tank is checking targeting info...
<<<16:12:40:479790>>>  Tank #2 Red AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<16:12:40:479790>>>  Tank #2 Red AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<16:12:40:479790>>>  Tank #2 Red AI Tank adjusted targeting angle one unit CW...
<<<16:12:40:611167>>>  Tank #2 Red AI Tank is checking targeting info...
<<<16:12:40:611167>>>  Tank #2 Red AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<16:12:40:611167>>>  Tank #2 Red AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<16:12:40:611167>>>  Tank #2 Red AI Tank adjusted targeting angle one unit CW...
<<<16:12:40:744717>>>  Tank #2 Red AI Tank is checking targeting info...
<<<16:12:40:745715>>>  Tank #2 Red AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<16:12:40:745715>>>  Tank #2 Red AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<16:12:40:745715>>>  Tank #2 Red AI Tank adjusted targeting angle one unit CW...
<<<16:12:40:877686>>>  Tank #2 Red AI Tank is checking targeting info...
<<<16:12:40:877686>>>  Tank #2 Red AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<16:12:40:877686>>>  Tank #2 Red AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<16:12:40:877686>>>  Tank #2 Red AI Tank adjusted targeting angle one unit CW...
<<<16:12:41:011771>>>  Tank #2 Red AI Tank is checking targeting info...
<<<16:12:41:011771>>>  Tank #2 Red AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<16:12:41:011771>>>  Tank #2 Red AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<16:12:41:011771>>>  Tank #2 Red AI Tank adjusted targeting angle one unit CW...
<<<16:12:41:144801>>>  Tank #2 Red AI Tank is checking targeting info...
<<<16:12:41:144801>>>  Tank #2 Red AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<16:12:41:144801>>>  Tank #2 Red AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<16:12:41:144801>>>  Tank #2 Red AI Tank adjusted targeting angle one unit CW...
<<<16:12:41:275390>>>  Tank #2 Red AI Tank is checking targeting info...
<<<16:12:41:275390>>>  Tank #2 Red AI Tank increased launch speed one unit...
<<<16:12:41:406664>>>  Tank #2 Red AI Tank is checking targeting info...
<<<16:12:41:406664>>>  Tank #2 Red AI Tank increased launch speed one unit...
<<<16:12:41:541089>>>  Tank #2 Red AI Tank is checking targeting info...
<<<16:12:41:541089>>>  Tank #2 Red AI Tank increased launch speed one unit...
<<<16:12:41:672851>>>  Tank #2 Red AI Tank is checking targeting info...
<<<16:12:41:672851>>>  Tank #2 Red AI Tank increased launch speed one unit...
<<<16:12:41:801023>>>  Tank #2 Red AI Tank is checking targeting info...
<<<16:12:41:801023>>>  Tank #2 Red AI Tank increased launch speed one unit...
<<<16:12:41:931373>>>  Tank #2 Red AI Tank is checking targeting info...
<<<16:12:41:931373>>>  Tank #2 Red AI Tank increased launch speed one unit...
<<<16:12:42:061221>>>  Tank #2 Red AI Tank is checking targeting info...
<<<16:12:42:061221>>>  Tank #2 Red AI Tank increased launch speed one unit...
<<<16:12:42:193184>>>  Tank #2 Red AI Tank is checking targeting info...
<<<16:12:42:193184>>>  Tank #2 Red AI Tank increased launch speed one unit...
<<<16:12:42:325657>>>  Tank #2 Red AI Tank is checking targeting info...
<<<16:12:42:325657>>>  Tank #2 Red AI Tank increased launch speed one unit...
<<<16:12:42:456299>>>  Tank #2 Red AI Tank is checking targeting info...
<<<16:12:42:456299>>>  Tank #2 Red AI Tank increased launch speed one unit...
<<<16:12:42:586378>>>  Tank #2 Red AI Tank is checking targeting info...
<<<16:12:42:586378>>>  Tank #2 Red AI Tank increased launch speed one unit...
<<<16:12:42:717667>>>  Tank #2 Red AI Tank is checking targeting info...
<<<16:12:42:717667>>>  Tank #2 Red AI Tank increased launch speed one unit...
<<<16:12:42:849641>>>  Tank #2 Red AI Tank is checking targeting info...
<<<16:12:42:849641>>>  Tank #2 Red AI Tank increased launch speed one unit...
<<<16:12:42:979061>>>  Tank #2 Red AI Tank is checking targeting info...
<<<16:12:42:979061>>>  Tank #2 Red AI Tank increased launch speed one unit...
<<<16:12:43:110192>>>  Tank #2 Red AI Tank is checking targeting info...
<<<16:12:43:110192>>>  Tank #2 Red AI Tank increased launch speed one unit...
<<<16:12:43:242922>>>  Tank #2 Red AI Tank is checking targeting info...
<<<16:12:43:242922>>>  Tank #2 Red AI Tank increased launch speed one unit...
<<<16:12:43:377060>>>  Tank #2 Red AI Tank is checking targeting info...
<<<16:12:43:377060>>>  Tank #2 Red AI Tank increased launch speed one unit...
<<<16:12:43:508952>>>  Tank #2 Red AI Tank is checking targeting info...
<<<16:12:43:508952>>>  Tank #2 Red AI Tank increased launch speed one unit...
<<<16:12:43:643977>>>  Tank #2 Red AI Tank is checking targeting info...
<<<16:12:43:643977>>>  Tank #2 Red AI Tank increased launch speed one unit...
<<<16:12:43:775041>>>  Tank #2 Red AI Tank is checking targeting info...
<<<16:12:43:775041>>>  Tank #2 Red AI Tank increased launch speed one unit...
<<<16:12:43:908535>>>  Tank #2 Red AI Tank is checking targeting info...
<<<16:12:43:908535>>>  Tank #2 Red AI Tank increased launch speed one unit...
<<<16:12:44:041498>>>  Tank #2 Red AI Tank is checking targeting info...
<<<16:12:44:041498>>>  Tank #2 Red AI Tank increased launch speed one unit...
<<<16:12:44:176842>>>  Tank #2 Red AI Tank is checking targeting info...
<<<16:12:44:176842>>>  Tank #2 Red AI Tank increased launch speed one unit...
<<<16:12:44:308730>>>  Tank #2 Red AI Tank is checking targeting info...
<<<16:12:44:308730>>>  Tank #2 Red AI Tank increased launch speed one unit...
<<<16:12:44:442914>>>  Tank #2 Red AI Tank is checking targeting info...
<<<16:12:44:442914>>>  Tank #2 Red AI Tank increased launch speed one unit...
<<<16:12:44:577871>>>  Tank #2 Red AI Tank is checking targeting info...
<<<16:12:44:577871>>>  Tank #2 Red AI Tank increased launch speed one unit...
<<<16:12:44:707503>>>  Tank #2 Red AI Tank is checking targeting info...
<<<16:12:44:707503>>>  Tank #2 Red AI Tank increased launch speed one unit...
<<<16:12:44:840556>>>  Tank #2 Red AI Tank is checking targeting info...
<<<16:12:44:840556>>>  Tank #2 Red AI Tank increased launch speed one unit...
<<<16:12:44:976018>>>  Tank #2 Red AI Tank is checking targeting info...
<<<16:12:44:976018>>>  Tank #2 Red AI Tank increased launch speed one unit...
<<<16:12:45:106883>>>  Tank #2 Red AI Tank is checking targeting info...
<<<16:12:45:107381>>>  Tank #2 Red AI Tank increased launch speed one unit...
<<<16:12:45:241671>>>  Tank #2 Red AI Tank is checking targeting info...
<<<16:12:45:241671>>>  Tank #2 Red AI Tank increased launch speed one unit...
<<<16:12:45:373336>>>  Tank #2 Red AI Tank is checking targeting info...
<<<16:12:45:373336>>>  Tank #2 Red AI Tank increased launch speed one unit...
<<<16:12:45:509473>>>  Tank #2 Red AI Tank is checking targeting info...
<<<16:12:45:509473>>>  Tank #2 Red AI Tank increased launch speed one unit...
<<<16:12:45:639239>>>  Tank #2 Red AI Tank is checking targeting info...
<<<16:12:45:639239>>>  Tank #2 Red AI Tank increased launch speed one unit...
<<<16:12:45:771877>>>  Tank #2 Red AI Tank is checking targeting info...
<<<16:12:45:771877>>>  Tank #2 Red AI Tank increased launch speed one unit...
<<<16:12:45:902901>>>  Tank #2 Red AI Tank is checking targeting info...
<<<16:12:45:902901>>>  Tank #2 Red AI Tank increased launch speed one unit...
<<<16:12:46:033322>>>  Tank #2 Red AI Tank is checking targeting info...
<<<16:12:46:033322>>>  Tank #2 Red AI Tank increased launch speed one unit...
<<<16:12:46:166538>>>  Tank #2 Red AI Tank is checking targeting info...
<<<16:12:46:166538>>>  Tank #2 Red AI Tank increased launch speed one unit...
<<<16:12:46:297026>>>  Tank #2 Red AI Tank is checking targeting info...
<<<16:12:46:297026>>>  Tank #2 Red AI Tank increased launch speed one unit...
<<<16:12:46:427351>>>  Tank #2 Red AI Tank is checking targeting info...
<<<16:12:46:427351>>>  Tank #2 Red AI Tank increased launch speed one unit...
<<<16:12:46:560548>>>  Tank #2 Red AI Tank is checking targeting info...
<<<16:12:46:560548>>>  Tank #2 Red AI Tank increased launch speed one unit...
<<<16:12:46:694106>>>  Tank #2 Red AI Tank is checking targeting info...
<<<16:12:46:694106>>>  Tank #2 Red AI Tank increased launch speed one unit...
<<<16:12:46:827420>>>  Tank #2 Red AI Tank is checking targeting info...
<<<16:12:46:827420>>>  Tank #2 Red AI Tank increased launch speed one unit...
<<<16:12:46:961275>>>  Tank #2 Red AI Tank is checking targeting info...
<<<16:12:46:961275>>>  Tank #2 Red AI Tank firing solution within tolerances, not adjusting firing solution...
<<<16:12:46:961275>>>  Tank #2 Red AI Tank attempting to fire cannonball...
<<<16:12:47:093886>>>
* *** Tank #2 Red AI Tank USING CLEAR SKIES FUNCTION ***
* Moon #2 at (-60789.95896619072, -56785.7742340982), angle -2.390237550329756 rads.
* Tank #2 Red AI Tank at (-3281.3075752519226, -5461.012872773177), angle 4.171336912266454.
* Angle Between is 0.27838915541662335 rads.
* The skies are NOT clear, Tank #2 Red AI Tank shouldn't use Gravity...
<<<16:12:47:228277>>>  Tank #2 Red AI Tank chose to shoot...
<<<16:12:47:360082>>>  Tank #2 Red AI Tank is checking targeting info...
<<<16:12:47:360988>>>  Tank #2 Red AI Tank Launch angle not within tolerances, adjusting firing solution...
