<<<14:39:14:642809>>>
* Screen coordinates (120, 665) choosen in zone #8.
* Screen dimensions are 1600 wide by 900 high.
* Minimum (x, y) are (0, 150).
* Maximum (x, y) are (266, 750).
* Mid (x, y) are (133, 450).
<<<14:39:14:642809>>>  Image at Pix\Faraway_Objects\Quasars\4.png choosen for background...
<<<14:39:18:732449>>>  Tank #2 Red AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<14:39:18:732449>>>  Tank #2 Red AI Tank adjusted targeting angle one unit CCW...
<<<14:39:18:732449>>>  Tank #3 Yellow AI Tank moved one unit CCW...
<<<14:39:18:747742>>>  Tank #2 Red AI Tank is checking targeting info...
<<<14:39:18:747742>>>  Tank #2 Red AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<14:39:18:747742>>>  Tank #2 Red AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<14:39:18:747742>>>  Tank #2 Red AI Tank adjusted targeting angle one unit CCW...
<<<14:39:18:747742>>>  Tank #3 Yellow AI Tank moved one unit CCW...
<<<14:39:18:765320>>>  Tank #2 Red AI Tank is checking targeting info...
<<<14:39:18:765320>>>  Tank #2 Red AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<14:39:18:765320>>>  Tank #2 Red AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<14:39:18:765320>>>  Tank #2 Red AI Tank adjusted targeting angle one unit CCW...
<<<14:39:18:765320>>>  Tank #3 Yellow AI Tank moved one unit CCW...
<<<14:39:18:781034>>>  Tank #2 Red AI Tank is checking targeting info...
<<<14:39:18:781034>>>  Tank #2 Red AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<14:39:18:781034>>>  Tank #2 Red AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<14:39:18:781034>>>  Tank #2 Red AI Tank adjusted targeting angle one unit CCW...
<<<14:39:18:781034>>>  Tank #3 Yellow AI Tank moved one unit CCW...
<<<14:39:18:796937>>>  Tank #2 Red AI Tank is checking targeting info...
<<<14:39:18:796937>>>  Tank #2 Red AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<14:39:18:796937>>>  Tank #2 Red AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<14:39:18:796937>>>  Tank #2 Red AI Tank adjusted targeting angle one unit CCW...
<<<14:39:18:796937>>>  Tank #3 Yellow AI Tank moved one unit CCW...
<<<14:39:18:813585>>>  Tank #2 Red AI Tank is checking targeting info...
<<<14:39:18:813585>>>  Tank #2 Red AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<14:39:18:813585>>>  Tank #2 Red AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<14:39:18:813585>>>  Tank #2 Red AI Tank adjusted targeting angle one unit CCW...
<<<14:39:18:813585>>>  Tank #3 Yellow AI Tank moved one unit CCW...
<<<14:39:18:830440>>>  Tank #2 Red AI Tank is checking targeting info...
<<<14:39:18:830440>>>  Tank #2 Red AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<14:39:18:830440>>>  Tank #2 Red AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<14:39:18:830440>>>  Tank #2 Red AI Tank adjusted targeting angle one unit CCW...
<<<14:39:18:830440>>>  Tank #3 Yellow AI Tank moved one unit CCW...
<<<14:39:18:847710>>>  Tank #2 Red AI Tank is checking targeting info...
<<<14:39:18:847710>>>  Tank #2 Red AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<14:39:18:847710>>>  Tank #2 Red AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<14:39:18:847710>>>  Tank #2 Red AI Tank adjusted targeting angle one unit CCW...
<<<14:39:18:848638>>>  Tank #3 Yellow AI Tank moved one unit CCW...
<<<14:39:18:864514>>>  Tank #2 Red AI Tank is checking targeting info...
<<<14:39:18:864514>>>  Tank #2 Red AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<14:39:18:864514>>>  Tank #2 Red AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<14:39:18:864514>>>  Tank #2 Red AI Tank adjusted targeting angle one unit CCW...
<<<14:39:18:864514>>>  Tank #3 Yellow AI Tank moved one unit CCW...
<<<14:39:18:881561>>>  Tank #2 Red AI Tank is checking targeting info...
<<<14:39:18:881561>>>  Tank #2 Red AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<14:39:18:881561>>>  Tank #2 Red AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<14:39:18:881561>>>  Tank #2 Red AI Tank adjusted targeting angle one unit CCW...
<<<14:39:18:881561>>>  Tank #3 Yellow AI Tank moved one unit CCW...
<<<14:39:18:898841>>>  Tank #2 Red AI Tank is checking targeting info...
<<<14:39:18:898841>>>  Tank #2 Red AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<14:39:18:898841>>>  Tank #2 Red AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<14:39:18:898841>>>  Tank #2 Red AI Tank adjusted targeting angle one unit CCW...
<<<14:39:18:898841>>>  Tank #3 Yellow AI Tank moved one unit CCW...
<<<14:39:18:915109>>>  Tank #2 Red AI Tank is checking targeting info...
<<<14:39:18:915109>>>  Tank #2 Red AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<14:39:18:915109>>>  Tank #2 Red AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<14:39:18:915109>>>  Tank #2 Red AI Tank adjusted targeting angle one unit CCW...
<<<14:39:18:915109>>>  Tank #3 Yellow AI Tank moved one unit CCW...
<<<14:39:18:931221>>>  Tank #2 Red AI Tank is checking targeting info...
<<<14:39:18:931221>>>  Tank #2 Red AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<14:39:18:931221>>>  Tank #2 Red AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<14:39:18:931221>>>  Tank #2 Red AI Tank adjusted targeting angle one unit CCW...
<<<14:39:18:931221>>>  Tank #3 Yellow AI Tank moved one unit CCW...
<<<14:39:18:947827>>>  Tank #2 Red AI Tank is checking targeting info...
<<<14:39:18:947827>>>  Tank #2 Red AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<14:39:18:947827>>>  Tank #2 Red AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<14:39:18:947827>>>  Tank #2 Red AI Tank adjusted targeting angle one unit CCW...
<<<14:39:18:947827>>>  Tank #3 Yellow AI Tank moved one unit CCW...
<<<14:39:18:964696>>>  Tank #2 Red AI Tank is checking targeting info...
<<<14:39:18:964696>>>  Tank #2 Red AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<14:39:18:964696>>>  Tank #2 Red AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<14:39:18:964696>>>  Tank #2 Red AI Tank adjusted targeting angle one unit CCW...
<<<14:39:18:964696>>>  Tank #3 Yellow AI Tank moved one unit CCW...
<<<14:39:18:981371>>>  Tank #2 Red AI Tank is checking targeting info...
<<<14:39:18:981371>>>  Tank #2 Red AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<14:39:18:981371>>>  Tank #2 Red AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<14:39:18:981371>>>  Tank #2 Red AI Tank adjusted targeting angle one unit CCW...
<<<14:39:18:981870>>>  Tank #3 Yellow AI Tank moved one unit CCW...
<<<14:39:18:997255>>>  Deleting effect pixie thawing...
<<<14:39:18:997255>>>  Deleting effect pixie thawing...
<<<14:39:18:997255>>>  Tank #2 Red AI Tank is checking targeting info...
<<<14:39:18:997255>>>  Tank #2 Red AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<14:39:18:997255>>>  Tank #2 Red AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<14:39:18:997255>>>  Tank #2 Red AI Tank adjusted targeting angle one unit CCW...
<<<14:39:18:997752>>>  Tank #3 Yellow AI Tank moved one unit CCW...
<<<14:39:19:013093>>>  Tank #2 Red AI Tank is checking targeting info...
<<<14:39:19:013093>>>  Tank #2 Red AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<14:39:19:013093>>>  Tank #2 Red AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<14:39:19:013093>>>  Tank #2 Red AI Tank adjusted targeting angle one unit CCW...
<<<14:39:19:013093>>>  Tank #3 Yellow AI Tank moved one unit CCW...
<<<14:39:19:030405>>>  Tank #2 Red AI Tank is checking targeting info...
<<<14:39:19:030405>>>  Tank #2 Red AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<14:39:19:030405>>>  Tank #2 Red AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<14:39:19:030405>>>  Tank #2 Red AI Tank adjusted targeting angle one unit CCW...
<<<14:39:19:030405>>>  Tank #3 Yellow AI Tank moved one unit CCW...
<<<14:39:19:047052>>>  Tank #2 Red AI Tank is checking targeting info...
<<<14:39:19:047052>>>  Tank #2 Red AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<14:39:19:047052>>>  Tank #2 Red AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<14:39:19:047052>>>  Tank #2 Red AI Tank adjusted targeting angle one unit CCW...
<<<14:39:19:063192>>>  Tank #2 Red AI Tank is checking targeting info...
<<<14:39:19:063192>>>  Tank #2 Red AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<14:39:19:063192>>>  Tank #2 Red AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<14:39:19:063192>>>  Tank #2 Red AI Tank adjusted targeting angle one unit CCW...
<<<14:39:19:063192>>>  Tank #3 Yellow AI Tank chose to shoot...
<<<14:39:19:079392>>>  Tank #2 Red AI Tank is checking targeting info...
<<<14:39:19:079392>>>  Tank #2 Red AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<14:39:19:079392>>>  Tank #2 Red AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<14:39:19:079392>>>  Tank #2 Red AI Tank adjusted targeting angle one unit CCW...
<<<14:39:19:079392>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<14:39:19:079392>>>  Tank #3 Yellow AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<14:39:19:079392>>>  Tank #3 Yellow AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<14:39:19:079392>>>  Tank #3 Yellow AI Tank adjusted targeting angle one unit CCW...
<<<14:39:19:096099>>>  Tank #2 Red AI Tank is checking targeting info...
<<<14:39:19:096099>>>  Tank #2 Red AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<14:39:19:096099>>>  Tank #2 Red AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<14:39:19:096099>>>  Tank #2 Red AI Tank adjusted targeting angle one unit CCW...
<<<14:39:19:096099>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<14:39:19:096099>>>  Tank #3 Yellow AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<14:39:19:096099>>>  Tank #3 Yellow AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<14:39:19:096099>>>  Tank #3 Yellow AI Tank adjusted targeting angle one unit CCW...
<<<14:39:19:112792>>>  Tank #2 Red AI Tank is checking targeting info...
<<<14:39:19:112792>>>  Tank #2 Red AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<14:39:19:112792>>>  Tank #2 Red AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<14:39:19:112792>>>  Tank #2 Red AI Tank adjusted targeting angle one unit CCW...
<<<14:39:19:112792>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<14:39:19:112792>>>  Tank #3 Yellow AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<14:39:19:112792>>>  Tank #3 Yellow AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<14:39:19:112792>>>  Tank #3 Yellow AI Tank adjusted targeting angle one unit CCW...
<<<14:39:19:128974>>>  Tank #2 Red AI Tank is checking targeting info...
<<<14:39:19:128974>>>  Tank #2 Red AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<14:39:19:128974>>>  Tank #2 Red AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<14:39:19:128974>>>  Tank #2 Red AI Tank adjusted targeting angle one unit CCW...
<<<14:39:19:128974>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<14:39:19:128974>>>  Tank #3 Yellow AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<14:39:19:128974>>>  Tank #3 Yellow AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<14:39:19:128974>>>  Tank #3 Yellow AI Tank adjusted targeting angle one unit CCW...
<<<14:39:19:144989>>>  Tank #2 Red AI Tank is checking targeting info...
<<<14:39:19:144989>>>  Tank #2 Red AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<14:39:19:144989>>>  Tank #2 Red AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<14:39:19:144989>>>  Tank #2 Red AI Tank adjusted targeting angle one unit CCW...
<<<14:39:19:144989>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<14:39:19:144989>>>  Tank #3 Yellow AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<14:39:19:144989>>>  Tank #3 Yellow AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<14:39:19:144989>>>  Tank #3 Yellow AI Tank adjusted targeting angle one unit CCW...
<<<14:39:19:162168>>>  Tank #2 Red AI Tank is checking targeting info...
<<<14:39:19:162168>>>  Tank #2 Red AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<14:39:19:162168>>>  Tank #2 Red AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<14:39:19:162168>>>  Tank #2 Red AI Tank adjusted targeting angle one unit CCW...
<<<14:39:19:162168>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<14:39:19:162168>>>  Tank #3 Yellow AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<14:39:19:162168>>>  Tank #3 Yellow AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<14:39:19:162168>>>  Tank #3 Yellow AI Tank adjusted targeting angle one unit CCW...
<<<14:39:19:177818>>>  Tank #2 Red AI Tank is checking targeting info...
<<<14:39:19:177818>>>  Tank #2 Red AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<14:39:19:177818>>>  Tank #2 Red AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<14:39:19:177818>>>  Tank #2 Red AI Tank adjusted targeting angle one unit CCW...
<<<14:39:19:177818>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<14:39:19:177818>>>  Tank #3 Yellow AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<14:39:19:177818>>>  Tank #3 Yellow AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<14:39:19:177818>>>  Tank #3 Yellow AI Tank adjusted targeting angle one unit CCW...
<<<14:39:19:194038>>>  Tank #2 Red AI Tank is checking targeting info...
<<<14:39:19:194038>>>  Tank #2 Red AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<14:39:19:194038>>>  Tank #2 Red AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<14:39:19:194038>>>  Tank #2 Red AI Tank adjusted targeting angle one unit CCW...
<<<14:39:19:194038>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<14:39:19:194038>>>  Tank #3 Yellow AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<14:39:19:194038>>>  Tank #3 Yellow AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<14:39:19:194038>>>  Tank #3 Yellow AI Tank adjusted targeting angle one unit CCW...
<<<14:39:19:210776>>>  Tank #2 Red AI Tank is checking targeting info...
<<<14:39:19:210776>>>  Tank #2 Red AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<14:39:19:210776>>>  Tank #2 Red AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<14:39:19:210776>>>  Tank #2 Red AI Tank adjusted targeting angle one unit CCW...
<<<14:39:19:210776>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<14:39:19:210776>>>  Tank #3 Yellow AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<14:39:19:210776>>>  Tank #3 Yellow AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<14:39:19:210776>>>  Tank #3 Yellow AI Tank adjusted targeting angle one unit CCW...
<<<14:39:19:227309>>>  Tank #2 Red AI Tank is checking targeting info...
<<<14:39:19:227309>>>  Tank #2 Red AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<14:39:19:227309>>>  Tank #2 Red AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<14:39:19:227309>>>  Tank #2 Red AI Tank adjusted targeting angle one unit CCW...
<<<14:39:19:227309>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<14:39:19:227309>>>  Tank #3 Yellow AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<14:39:19:227309>>>  Tank #3 Yellow AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<14:39:19:227309>>>  Tank #3 Yellow AI Tank adjusted targeting angle one unit CCW...
<<<14:39:19:244020>>>  Tank #2 Red AI Tank is checking targeting info...
<<<14:39:19:244020>>>  Tank #2 Red AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<14:39:19:244020>>>  Tank #2 Red AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<14:39:19:244020>>>  Tank #2 Red AI Tank adjusted targeting angle one unit CCW...
<<<14:39:19:244020>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<14:39:19:244020>>>  Tank #3 Yellow AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<14:39:19:244020>>>  Tank #3 Yellow AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<14:39:19:244020>>>  Tank #3 Yellow AI Tank adjusted targeting angle one unit CCW...
<<<14:39:19:260569>>>  Tank #2 Red AI Tank is checking targeting info...
<<<14:39:19:260569>>>  Tank #2 Red AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<14:39:19:260569>>>  Tank #2 Red AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<14:39:19:260569>>>  Tank #2 Red AI Tank adjusted targeting angle one unit CCW...
<<<14:39:19:260569>>>  Tank #3 Yellow AI Tank is checking targeting info...
